Codigo Empresa;Data Ref;Ano;Mes;Dia;Codigo Conta;Descricao Conta;Valor Trimestre Atual;Valor Exercicio Anterior;Precisao
007617;20230630;2023;06;30;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0;0;Mil
007617;20230630;2023;06;30;2.02.04.01.03;Provisões para Benefícios a Empregados;0;0;Mil
007617;20230630;2023;06;30;2.02.04.01.04;Provisões Cíveis;0;0;Mil
007617;20230630;2023;06;30;2.02.04.02;Outras Provisões;0;0;Mil
007617;20230630;2023;06;30;2.02.04.02.01;Provisões para Garantias;0;0;Mil
007617;20230630;2023;06;30;2.02.04.02.02;Provisões para Reestruturação;0;0;Mil
007617;20230630;2023;06;30;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0;0;Mil
007617;20230630;2023;06;30;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0;0;Mil
007617;20230630;2023;06;30;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0;0;Mil
007617;20230630;2023;06;30;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0;0;Mil
007617;20230630;2023;06;30;2.02.06;Lucros e Receitas a Apropriar;0;0;Mil
007617;20230630;2023;06;30;2.02.06.01;Lucros a Apropriar;0;0;Mil
007617;20230630;2023;06;30;2.02.06.02;Receitas a Apropriar;0;0;Mil
007617;20230630;2023;06;30;2.02.06.03;Subvenções de Investimento a Apropriar;0;0;Mil
007617;20230630;2023;06;30;2.03;Patrimônio Líquido Consolidado;80.712.000;76.535.000;Mil
007617;20230630;2023;06;30;2.03.01;Capital Social Realizado;63.500.000;63.500.000;Mil
007617;20230630;2023;06;30;2.03.02;Reservas de Capital;499.000;563.000;Mil
007617;20230630;2023;06;30;2.03.02.01;Ágio na Emissão de Ações;4.000;4.000;Mil
007617;20230630;2023;06;30;2.03.02.02;Reserva Especial de Ágio na Incorporação;0;0;Mil
007617;20230630;2023;06;30;2.03.02.03;Alienação de Bônus de Subscrição;0;0;Mil
007617;20230630;2023;06;30;2.03.02.04;Opções Outorgadas;601.000;688.000;Mil
007617;20230630;2023;06;30;2.03.02.05;Ações em Tesouraria;0;0;Mil
007617;20230630;2023;06;30;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0;0;Mil
007617;20230630;2023;06;30;2.03.02.07;Opções por Incentivos Fiscais;2.000;2.000;Mil
007617;20230630;2023;06;30;2.03.02.08;Reservas de Reavaliação;6.000;6.000;Mil
007617;20230630;2023;06;30;2.03.02.09;Outras Reservas de Capital;-114.000;-137.000;Mil
007617;20230630;2023;06;30;2.03.03;Reservas de Reavaliação;0;0;Mil
007617;20230630;2023;06;30;2.03.04;Reservas de Lucros;17.354.000;13.598.000;Mil
007617;20230630;2023;06;30;2.03.04.01;Reserva Legal;4.229.000;3.909.000;Mil
007617;20230630;2023;06;30;2.03.04.02;Reserva Estatutária;12.595.000;8.812.000;Mil
007617;20230630;2023;06;30;2.03.04.03;Reserva para Contingências;0;0;Mil
007617;20230630;2023;06;30;2.03.04.04;Reserva de Lucros a Realizar;0;0;Mil
007617;20230630;2023;06;30;2.03.04.05;Reserva de Retenção de Lucros;0;0;Mil
007617;20230630;2023;06;30;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0;0;Mil
007617;20230630;2023;06;30;2.03.04.07;Reserva de Incentivos Fiscais;0;0;Mil
007617;20230630;2023;06;30;2.03.04.08;Dividendo Adicional Proposto;530.000;877.000;Mil
007617;20230630;2023;06;30;2.03.04.09;Ações em Tesouraria;0;0;Mil
007617;20230630;2023;06;30;2.03.05;Lucros/Prejuízos Acumulados;0;0;Mil
007617;20230630;2023;06;30;2.03.06;Ajustes de Avaliação Patrimonial;0;0;Mil
007617;20230630;2023;06;30;2.03.07;Ajustes Acumulados de Conversão;0;0;Mil
007617;20230630;2023;06;30;2.03.08;Outros Resultados Abrangentes;-4.486.000;-4.864.000;Mil
007617;20230630;2023;06;30;2.03.09;Participação dos Acionistas Não Controladores;3.845.000;3.738.000;Mil
007617;20230930;2023;09;30;2;Passivo Total;102.815.000;96.637.000;Mil
007617;20230930;2023;09;30;2.01;Passivo Circulante;7.694.000;7.359.000;Mil
007617;20230930;2023;09;30;2.01.01;Obrigações Sociais e Trabalhistas;294.000;259.000;Mil
007617;20230930;2023;09;30;2.01.01.01;Obrigações Sociais;0;0;Mil
007617;20230930;2023;09;30;2.01.01.02;Obrigações Trabalhistas;294.000;259.000;Mil
007617;20230930;2023;09;30;2.01.02;Fornecedores;990.000;1.243.000;Mil
007617;20230930;2023;09;30;2.01.02.01;Fornecedores Nacionais;878.000;1.136.000;Mil
007617;20230930;2023;09;30;2.01.02.02;Fornecedores Estrangeiros;112.000;107.000;Mil
007617;20230930;2023;09;30;2.01.03;Obrigações Fiscais;383.000;367.000;Mil
007617;20230930;2023;09;30;2.01.03.01;Obrigações Fiscais Federais;383.000;367.000;Mil
007617;20230930;2023;09;30;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;50.000;21.000;Mil
007617;20230930;2023;09;30;2.01.03.01.02;Outras;333.000;346.000;Mil
007617;20230930;2023;09;30;2.01.03.02;Obrigações Fiscais Estaduais;0;0;Mil
007617;20230930;2023;09;30;2.01.03.03;Obrigações Fiscais Municipais;0;0;Mil
007617;20230930;2023;09;30;2.01.04;Empréstimos e Financiamentos;1.509.000;922.000;Mil
007617;20230930;2023;09;30;2.01.04.01;Empréstimos e Financiamentos;682.000;742.000;Mil
007617;20230930;2023;09;30;2.01.04.01.01;Em Moeda Nacional;665.000;734.000;Mil
007617;20230930;2023;09;30;2.01.04.01.02;Em Moeda Estrangeira;17.000;8.000;Mil
007617;20230930;2023;09;30;2.01.04.02;Debêntures;827.000;180.000;Mil
007617;20230930;2023;09;30;2.01.04.03;Financiamento por Arrendamento;0;0;Mil
007617;20230930;2023;09;30;2.01.05;Outras Obrigações;2.661.000;2.805.000;Mil
007617;20230930;2023;09;30;2.01.05.01;Passivos com Partes Relacionadas;0;0;Mil
007617;20230930;2023;09;30;2.01.05.01.01;Débitos com Coligadas;0;0;Mil
007617;20230930;2023;09;30;2.01.05.01.03;Débitos com Controladores;0;0;Mil
007617;20230930;2023;09;30;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0;0;Mil
007617;20230930;2023;09;30;2.01.05.02;Outros;2.661.000;2.805.000;Mil
007617;20230930;2023;09;30;2.01.05.02.01;Dividendos e JCP a Pagar;1.832.000;2.111.000;Mil
007617;20230930;2023;09;30;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0;0;Mil
007617;20230930;2023;09;30;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0;0;Mil
007617;20230930;2023;09;30;2.01.05.02.05;Passivos de Arrendamentos;51.000;40.000;Mil
007617;20230930;2023;09;30;2.01.05.02.06;Outros Passivos;778.000;654.000;Mil
007617;20230930;2023;09;30;2.01.06;Provisões;1.857.000;1.763.000;Mil
007617;20230930;2023;09;30;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1.857.000;1.763.000;Mil
007617;20230930;2023;09;30;2.01.06.01.01;Provisões Fiscais;1.857.000;1.763.000;Mil
007617;20230930;2023;09;30;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0;0;Mil
007617;20230930;2023;09;30;2.01.06.01.03;Provisões para Benefícios a Empregados;0;0;Mil
007617;20230930;2023;09;30;2.01.06.01.04;Provisões Cíveis;0;0;Mil
007617;20230930;2023;09;30;2.01.06.02;Outras Provisões;0;0;Mil
007617;20230930;2023;09;30;2.01.06.02.01;Provisões para Garantias;0;0;Mil
007617;20230930;2023;09;30;2.01.06.02.02;Provisões para Reestruturação;0;0;Mil
007617;20230930;2023;09;30;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0;0;Mil
007617;20230930;2023;09;30;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0;0;Mil
007617;20230930;2023;09;30;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0;0;Mil
007617;20230930;2023;09;30;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0;0;Mil
007617;20230930;2023;09;30;2.02;Passivo Não Circulante;11.296.000;12.743.000;Mil
007617;20230930;2023;09;30;2.02.01;Empréstimos e Financiamentos;9.523.000;11.125.000;Mil
007617;20230930;2023;09;30;2.02.01.01;Empréstimos e Financiamentos;4.134.000;3.639.000;Mil
007617;20230930;2023;09;30;2.02.01.01.01;Em Moeda Nacional;2.880.000;2.855.000;Mil
007617;20230930;2023;09;30;2.02.01.01.02;Em Moeda Estrangeira;1.254.000;784.000;Mil
007617;20230930;2023;09;30;2.02.01.02;Debêntures;5.389.000;7.486.000;Mil
007617;20230930;2023;09;30;2.02.01.03;Financiamento por Arrendamento;0;0;Mil
007617;20230930;2023;09;30;2.02.02;Outras Obrigações;972.000;994.000;Mil
007617;20230930;2023;09;30;2.02.02.01;Passivos com Partes Relacionadas;0;0;Mil
007617;20230930;2023;09;30;2.02.02.01.01;Débitos com Coligadas;0;0;Mil
007617;20230930;2023;09;30;2.02.02.01.03;Débitos com Controladores;0;0;Mil
007617;20230930;2023;09;30;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0;0;Mil
007617;20230930;2023;09;30;2.02.02.02;Outros;972.000;994.000;Mil
007617;20230930;2023;09;30;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0;0;Mil
007617;20230930;2023;09;30;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0;0;Mil
007617;20230930;2023;09;30;2.02.02.02.04;Passivos de Arrendamentos;528.000;567.000;Mil
007617;20230930;2023;09;30;2.02.02.02.05;Benefícios a empregados;39.000;36.000;Mil
007617;20230930;2023;09;30;2.02.02.02.06;Outros tributos a recolher;48.000;57.000;Mil
007617;20230930;2023;09;30;2.02.02.02.07;Fornecedores;0;0;Mil
007617;20230930;2023;09;30;2.02.02.02.09;Outros Passivos;357.000;334.000;Mil
007617;20230930;2023;09;30;2.02.03;Tributos Diferidos;435.000;209.000;Mil
007617;20230930;2023;09;30;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;435.000;209.000;Mil
007617;20230930;2023;09;30;2.02.03.01.01;Imposto de Renda e Contribuição Social Diferidos;433.000;207.000;Mil
007617;20230930;2023;09;30;2.02.03.01.02;Outros tributos diferidos;2.000;2.000;Mil
007617;20230930;2023;09;30;2.02.04;Provisões;366.000;415.000;Mil
007617;20230930;2023;09;30;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;366.000;415.000;Mil
007617;20230930;2023;09;30;2.02.04.01.01;Provisões Fiscais;0;0;Mil
007617;20230930;2023;09;30;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0;0;Mil
007617;20230930;2023;09;30;2.02.04.01.03;Provisões para Benefícios a Empregados;0;0;Mil
007617;20230930;2023;09;30;2.02.04.01.04;Provisões Cíveis;0;0;Mil
007617;20230930;2023;09;30;2.02.04.02;Outras Provisões;0;0;Mil
007617;20230930;2023;09;30;2.02.04.02.01;Provisões para Garantias;0;0;Mil
007617;20230930;2023;09;30;2.02.04.02.02;Provisões para Reestruturação;0;0;Mil
007617;20230930;2023;09;30;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0;0;Mil
007617;20230930;2023;09;30;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0;0;Mil
007617;20230930;2023;09;30;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0;0;Mil
007617;20230930;2023;09;30;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0;0;Mil
007617;20230930;2023;09;30;2.02.06;Lucros e Receitas a Apropriar;0;0;Mil
007617;20230930;2023;09;30;2.02.06.01;Lucros a Apropriar;0;0;Mil
007617;20230930;2023;09;30;2.02.06.02;Receitas a Apropriar;0;0;Mil
007617;20230930;2023;09;30;2.02.06.03;Subvenções de Investimento a Apropriar;0;0;Mil
007617;20230930;2023;09;30;2.03;Patrimônio Líquido Consolidado;83.825.000;76.535.000;Mil
007617;20230930;2023;09;30;2.03.01;Capital Social Realizado;63.500.000;63.500.000;Mil
007617;20230930;2023;09;30;2.03.02;Reservas de Capital;617.000;563.000;Mil
007617;20230930;2023;09;30;2.03.02.01;Ágio na Emissão de Ações;4.000;4.000;Mil
007617;20230930;2023;09;30;2.03.02.02;Reserva Especial de Ágio na Incorporação;0;0;Mil
007617;20230930;2023;09;30;2.03.02.03;Alienação de Bônus de Subscrição;0;0;Mil
007617;20230930;2023;09;30;2.03.02.04;Opções Outorgadas;624.000;688.000;Mil
007617;20230930;2023;09;30;2.03.02.05;Ações em Tesouraria;0;0;Mil
007617;20230930;2023;09;30;2.03.02.06;Adiantamento para Futuro Aumento de Capital;36.000;0;Mil
007617;20230930;2023;09;30;2.03.02.07;Incentivos Fiscais;2.000;2.000;Mil
007617;20230930;2023;09;30;2.03.02.08;Reservas de Reavaliação;6.000;6.000;Mil
007617;20230930;2023;09;30;2.03.02.09;Outras Reservas de Capital;-55.000;-137.000;Mil
007617;20230930;2023;09;30;2.03.03;Reservas de Reavaliação;0;0;Mil
007617;20230930;2023;09;30;2.03.04;Reservas de Lucros;19.211.000;13.598.000;Mil
007617;20230930;2023;09;30;2.03.04.01;Reserva Legal;4.433.000;3.909.000;Mil
007617;20230930;2023;09;30;2.03.04.02;Reserva Estatutária;13.033.000;8.812.000;Mil
007617;20230930;2023;09;30;2.03.04.03;Reserva para Contingências;0;0;Mil
007617;20230930;2023;09;30;2.03.04.04;Reserva de Lucros a Realizar;0;0;Mil
007617;20230930;2023;09;30;2.03.04.05;Reserva de Retenção de Lucros;0;0;Mil
007617;20230930;2023;09;30;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0;0;Mil
007617;20230930;2023;09;30;2.03.04.07;Reserva de Incentivos Fiscais;0;0;Mil
007617;20230930;2023;09;30;2.03.04.08;Dividendo Adicional Proposto;1.745.000;877.000;Mil
007617;20230930;2023;09;30;2.03.04.09;Ações em Tesouraria;0;0;Mil
007617;20230930;2023;09;30;2.03.05;Lucros/Prejuízos Acumulados;0;0;Mil
007617;20230930;2023;09;30;2.03.06;Ajustes de Avaliação Patrimonial;0;0;Mil
007617;20230930;2023;09;30;2.03.07;Ajustes Acumulados de Conversão;0;0;Mil
007617;20230930;2023;09;30;2.03.08;Outros Resultados Abrangentes;-3.590.000;-4.864.000;Mil
007617;20230930;2023;09;30;2.03.09;Participação dos Acionistas Não Controladores;4.087.000;3.738.000;Mil
007617;20240331;2024;03;31;2;Passivo Total;103.966.000;105.348.000;Mil
007617;20240331;2024;03;31;2.01;Passivo Circulante;4.737.000;4.798.000;Mil
007617;20240331;2024;03;31;2.01.01;Obrigações Sociais e Trabalhistas;209.000;276.000;Mil
007617;20240331;2024;03;31;2.01.01.01;Obrigações Sociais;0;0;Mil
007617;20240331;2024;03;31;2.01.01.02;Obrigações Trabalhistas;209.000;276.000;Mil
007617;20240331;2024;03;31;2.01.02;Fornecedores;1.088.000;1.187.000;Mil
007617;20240331;2024;03;31;2.01.02.01;Fornecedores Nacionais;966.000;1.074.000;Mil
007617;20240331;2024;03;31;2.01.02.02;Fornecedores Estrangeiros;122.000;113.000;Mil
007617;20240331;2024;03;31;2.01.03;Obrigações Fiscais;371.000;264.000;Mil
007617;20240331;2024;03;31;2.01.03.01;Obrigações Fiscais Federais;371.000;264.000;Mil
007617;20240331;2024;03;31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;34.000;16.000;Mil
007617;20240331;2024;03;31;2.01.03.01.02;Outros tributos a recolher;337.000;248.000;Mil
007617;20240331;2024;03;31;2.01.03.02;Obrigações Fiscais Estaduais;0;0;Mil
007617;20240331;2024;03;31;2.01.03.03;Obrigações Fiscais Municipais;0;0;Mil
007617;20240331;2024;03;31;2.01.04;Empréstimos e Financiamentos;1.346.000;1.109.000;Mil
007617;20240331;2024;03;31;2.01.04.01;Empréstimos e Financiamentos;560.000;475.000;Mil
007617;20240331;2024;03;31;2.01.04.01.01;Em Moeda Nacional;544.000;465.000;Mil
007617;20240331;2024;03;31;2.01.04.01.02;Em Moeda Estrangeira;16.000;10.000;Mil
007617;20240331;2024;03;31;2.01.04.02;Debêntures;786.000;634.000;Mil
007617;20240331;2024;03;31;2.01.04.03;Financiamento por Arrendamento;0;0;Mil
007617;20240331;2024;03;31;2.01.05;Outras Obrigações;1.723.000;1.962.000;Mil
007617;20240331;2024;03;31;2.01.05.01;Passivos com Partes Relacionadas;0;0;Mil
007617;20240331;2024;03;31;2.01.05.01.01;Débitos com Coligadas;0;0;Mil
007617;20240331;2024;03;31;2.01.05.01.03;Débitos com Controladores;0;0;Mil
007617;20240331;2024;03;31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0;0;Mil
007617;20240331;2024;03;31;2.01.05.02;Outros;1.723.000;1.962.000;Mil
007617;20240331;2024;03;31;2.01.05.02.01;Dividendos e JCP a Pagar;1.017.000;1.218.000;Mil
007617;20240331;2024;03;31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0;0;Mil
007617;20240331;2024;03;31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0;0;Mil
007617;20240331;2024;03;31;2.01.05.02.05;Passivos de Arrendamentos;52.000;53.000;Mil
007617;20240331;2024;03;31;2.01.05.02.06;Outros Passivos;654.000;691.000;Mil
007617;20240331;2024;03;31;2.01.06;Provisões;0;0;Mil
007617;20240331;2024;03;31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0;0;Mil
007617;20240331;2024;03;31;2.01.06.01.01;Provisões Fiscais;0;0;Mil
007617;20240331;2024;03;31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0;0;Mil
007617;20240331;2024;03;31;2.01.06.01.03;Provisões para Benefícios a Empregados;0;0;Mil
007617;20240331;2024;03;31;2.01.06.01.04;Provisões Cíveis;0;0;Mil
007617;20240331;2024;03;31;2.01.06.02;Outras Provisões;0;0;Mil
007617;20240331;2024;03;31;2.01.06.02.01;Provisões para Garantias;0;0;Mil
007617;20240331;2024;03;31;2.01.06.02.02;Provisões para Reestruturação;0;0;Mil
007617;20240331;2024;03;31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0;0;Mil
007617;20240331;2024;03;31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0;0;Mil
007617;20240331;2024;03;31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0;0;Mil
007617;20240331;2024;03;31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0;0;Mil
007617;20240331;2024;03;31;2.02;Passivo Não Circulante;14.711.000;13.500.000;Mil
007617;20240331;2024;03;31;2.02.01;Empréstimos e Financiamentos;10.843.000;9.663.000;Mil
007617;20240331;2024;03;31;2.02.01.01;Empréstimos e Financiamentos;6.452.000;5.273.000;Mil
007617;20240331;2024;03;31;2.02.01.01.01;Em Moeda Nacional;5.205.000;4.062.000;Mil
007617;20240331;2024;03;31;2.02.01.01.02;Em Moeda Estrangeira;1.247.000;1.211.000;Mil
007617;20240331;2024;03;31;2.02.01.02;Debêntures;4.391.000;4.390.000;Mil
007617;20240331;2024;03;31;2.02.01.03;Financiamento por Arrendamento;0;0;Mil
007617;20240331;2024;03;31;2.02.02;Outras Obrigações;1.188.000;1.158.000;Mil
007617;20240331;2024;03;31;2.02.02.01;Passivos com Partes Relacionadas;0;0;Mil
007617;20240331;2024;03;31;2.02.02.01.01;Débitos com Coligadas;0;0;Mil
007617;20240331;2024;03;31;2.02.02.01.03;Débitos com Controladores;0;0;Mil
007617;20240331;2024;03;31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0;0;Mil
007617;20240331;2024;03;31;2.02.02.02;Outros;1.188.000;1.158.000;Mil
007617;20240331;2024;03;31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0;0;Mil
007617;20240331;2024;03;31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0;0;Mil
007617;20240331;2024;03;31;2.02.02.02.03;Outros Passivos;403.000;378.000;Mil
007617;20240331;2024;03;31;2.02.02.02.04;Passivos de Arrendamentos;705.000;698.000;Mil
007617;20240331;2024;03;31;2.02.02.02.05;Benefícios a empregados;37.000;37.000;Mil
007617;20240331;2024;03;31;2.02.02.02.06;Outros tributos a recolher;42.000;45.000;Mil
007617;20240331;2024;03;31;2.02.02.02.07;Obrigações Trabalhistas;1.000;0;Mil
007617;20240331;2024;03;31;2.02.03;Tributos Diferidos;390.000;427.000;Mil
007617;20240331;2024;03;31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;390.000;427.000;Mil
007617;20240331;2024;03;31;2.02.03.01.01;Imposto de Renda e Contribuição Social Diferidos;388.000;425.000;Mil
007617;20240331;2024;03;31;2.02.03.01.02;Outros tributos diferidos;2.000;2.000;Mil
007617;20240331;2024;03;31;2.02.04;Provisões;2.290.000;2.252.000;Mil
007617;20240331;2024;03;31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;2.290.000;2.252.000;Mil
007617;20240331;2024;03;31;2.02.04.01.01;Provisões Fiscais;0;0;Mil
007617;20240331;2024;03;31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0;0;Mil
007617;20240331;2024;03;31;2.02.04.01.03;Provisões para Benefícios a Empregados;0;0;Mil
007617;20240331;2024;03;31;2.02.04.01.04;Provisões Cíveis;0;0;Mil
007617;20240331;2024;03;31;2.02.04.02;Outras Provisões;0;0;Mil
007617;20240331;2024;03;31;2.02.04.02.01;Provisões para Garantias;0;0;Mil
007617;20240331;2024;03;31;2.02.04.02.02;Provisões para Reestruturação;0;0;Mil
007617;20240331;2024;03;31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0;0;Mil
007617;20240331;2024;03;31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0;0;Mil
007617;20240331;2024;03;31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0;0;Mil
007617;20240331;2024;03;31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0;0;Mil
007617;20240331;2024;03;31;2.02.06;Lucros e Receitas a Apropriar;0;0;Mil
007617;20240331;2024;03;31;2.02.06.01;Lucros a Apropriar;0;0;Mil
007617;20240331;2024;03;31;2.02.06.02;Receitas a Apropriar;0;0;Mil
007617;20240331;2024;03;31;2.02.06.03;Subvenções de Investimento a Apropriar;0;0;Mil
007617;20240331;2024;03;31;2.03;Patrimônio Líquido Consolidado;84.518.000;87.050.000;Mil
007617;20240331;2024;03;31;2.03.01;Capital Social Realizado;73.189.000;73.189.000;Mil
007617;20240331;2024;03;31;2.03.02;Reservas de Capital;442.000;656.000;Mil
007617;20240331;2024;03;31;2.03.02.01;Ágio na Emissão de Ações;4.000;4.000;Mil
007617;20240331;2024;03;31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0;0;Mil
007617;20240331;2024;03;31;2.03.02.03;Alienação de Bônus de Subscrição;0;0;Mil
007617;20240331;2024;03;31;2.03.02.04;Opções Outorgadas;0;0;Mil
007617;20240331;2024;03;31;2.03.02.05;Ações em Tesouraria;-16.000;0;Mil
007617;20240331;2024;03;31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0;0;Mil
007617;20240331;2024;03;31;2.03.02.07;Opções por Incentivos Fiscais;2.000;2.000;Mil
007617;20240331;2024;03;31;2.03.02.08;Reservas de Reavaliação;6.000;6.000;Mil
007617;20240331;2024;03;31;2.03.02.09;Outras Reservas de Capital;-56.000;-55.000;Mil
007617;20240331;2024;03;31;2.03.02.10;Plano de outorga e opções de ações;502.000;699.000;Mil
007617;20240331;2024;03;31;2.03.03;Reservas de Reavaliação;0;0;Mil
007617;20240331;2024;03;31;2.03.04;Reservas de Lucros;10.183.000;12.582.000;Mil
007617;20240331;2024;03;31;2.03.04.01;Reserva Legal;4.756.000;4.582.000;Mil
007617;20240331;2024;03;31;2.03.04.02;Reserva Estatutária;13.113.000;10.781.000;Mil
007617;20240331;2024;03;31;2.03.04.03;Reserva para Contingências;0;0;Mil
007617;20240331;2024;03;31;2.03.04.04;Reserva de Lucros a Realizar;0;0;Mil
007617;20240331;2024;03;31;2.03.04.05;Reserva de Retenção de Lucros;0;0;Mil
007617;20240331;2024;03;31;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0;0;Mil
007617;20240331;2024;03;31;2.03.04.07;Reserva de Incentivos Fiscais;0;0;Mil
007617;20240331;2024;03;31;2.03.04.08;Dividendo Adicional Proposto;243.000;5.093.000;Mil
007617;20240331;2024;03;31;2.03.04.09;Ações em Tesouraria;0;0;Mil
007617;20240331;2024;03;31;2.03.04.10;Reservas Reflexas;-7.929.000;-7.874.000;Mil
007617;20240331;2024;03;31;2.03.05;Lucros/Prejuízos Acumulados;0;0;Mil
007617;20240331;2024;03;31;2.03.06;Ajustes de Avaliação Patrimonial;0;0;Mil
007617;20240331;2024;03;31;2.03.07;Ajustes Acumulados de Conversão;0;0;Mil
007617;20240331;2024;03;31;2.03.08;Outros Resultados Abrangentes;-3.379.000;-3.475.000;Mil
007617;20240331;2024;03;31;2.03.09;Participação dos Acionistas Não Controladores;4.083.000;4.098.000;Mil
